DATE ,PARTY NAME ,PARTICULAR ,COLOR ,IN-WORD,WASHING,OUT-WORD,EXTRA,RATE , AMOUNT ,DESIGN,G.P,2/,2=,2,2/=,111=,VIRUS ,QTY,,
27-Jan-2020,MAKKAH BANGLE,WASHING ,GOLDEN,,300,,,,0,MOON STAR (WHITE),,300,,,,,,,,
27-Jan-2020,SHERIYAR BANGLE,WASHING ,GOLDEN,,50,,,,0,TAJ MEHAL (WHITE),,25,25,,,,,,,
27-Jan-2020,NADEEM ADNAN,SENT,GOLDEN,,,200,200,105,21000,NAMAK PARA (WHITE),6937,,,,200,,,,,
27-Jan-2020,JALWA BANGLE,SENT,GOLDEN,,,181,181,105,19005,NAMAK PARA (WHITE),6938,,,,181,,,,,
27-Jan-2020,AFSAR BANGLE,SENT,GOLDEN,,,117,117,105,12285,NAGIN (WHITE),6939,50,50,17,,,8 VIRUS,,,
27-Jan-2020,AFSAR BANGLE,SENT,GOLDEN,,,91,91,105,9555,GOLA (WHITE),6939,31,40,20,,,,,,
27-Jan-2020,MILAN BANGLE,SENT,GOLDEN,,,100,100,105,10500,MOON STAR (WHITE),6940,100,,,,,,,,
27-Jan-2020,MILAN BANGLE,SENT,GOLDEN,,,100,100,105,10500,NAGIN (WHITE),6940,100,,,,,,,,
27-Jan-2020,FAIZAN MEMONA,SENT,GOLDEN,,,300,300,105,31500,GOLA (WHITE),6941,,,,300,,,,,
27-Jan-2020,AL SHAMS BANGLE,SENT,GOLDEN,,,300,300,105,31500,NAGIN (WHITE),6942,150,100,50,,,,,,
27-Jan-2020,LAL QALANDAR,SENT,GOLDEN,,,110,133,180,19800,BHATTI KARA ,6943,,,,,,,,,
27-Jan-2020,FAROOQ PAKIZA,SENT,GOLDEN,,,100,100,105,10500,GOLA (WHITE),6944,,,,100,,,,,
27-Jan-2020,JALWA BANGLE,SENT,GOLDEN,,,300,300,105,31500,UJALA (WHITE),6945,150,100,50,,,,,,
27-Jan-2020,LAL QALANDAR,SENT,GOLDEN,,,600,600,105,63000,NAGIN (WHITE),6946,100,200,300,,,,,,
28-Jan-2020,AL SHADAB BANGLE,RECEVIED,GOLDEN,10,,,,,0,NOOR (WHITE),4902,,,,10,,,,,
28-Jan-2020,MILAP BANGLE,RECEVIED,GOLDEN,71,,,,,0,NOOR (WHITE),4903,,,,71,,,,,
28-Jan-2020,SAJJAD BANGLE,RECEVIED,GOLDEN,172,,,,,0,JUGNO (WHITE),4904,,,,172,,,,,
28-Jan-2020,FAIZAN MEMONA,RECEVIED,GOLDEN,170,,,,,0,JUGNO (BLACK),4905,,,,170,,,,,
28-Jan-2020,FAIZAN MEMONA,RECEVIED,GOLDEN,175,,,,,0,NAGIN (BLACK),4905,,,,175,,,,,
28-Jan-2020,FAIZAN MEMONA,RECEVIED,GOLDEN,55,,,,,0,TAJ MEHAL (BLACK),4905,,,,55,,,,,
28-Jan-2020,REHAN FARHAN,RECEVIED,GOLDEN,100,,,,,0,NAGIN (WHITE),4906,,,,100,,,,,
28-Jan-2020,REHAN FARHAN,RECEVIED,GOLDEN,100,,,,,0,SADA BHAR (WHITE),4906,,,,100,,,,,
28-Jan-2020,MILAN BANGLE,RECEVIED,GOLDEN,600,,,,,0,NAGIN (WHITE),4907,300,200,100,,,,,,
28-Jan-2020,MAKKAH BANGLE,RECEVIED,GOLDEN,100,,,,,0,MOON STAR (WHITE),4908,100,,,,,,,,
28-Jan-2020,JALWA BANGLE,RECEVIED,GOLDEN,300,,,,,0,MOON STAR (WHITE),4909,300,,,,,,,,
28-Jan-2020,MILAN BANGLE,RECEVIED,GOLDEN,250,,,,,0,KAJAL (WHITE),4907,130,120,,,,,,,
28-Jan-2020,FAIZAN MEMONA,RECEVIED,GOLDEN,322,,,,,0,NOOR (WHITE),4905,322,,,,,,,,
28-Jan-2020,HINA NAEEM,RECEVIED,GOLDEN,150,,,,,0,KIRAN (BLACK),4910,50,50,50,,,,,,
28-Jan-2020,HINA NAEEM,RECEVIED,GOLDEN,150,,,,,0,SURAIYA (BLACK),4910,50,50,50,,,,,,
28-Jan-2020,RAEES 10 NUMBER,RECEVIED,GOLDEN,150,,,,,0,GOLA (WHITE),4911,75,50,25,,,,,,
28-Jan-2020,LAL QALANDAR,RECEVIED,GOLDEN,141,,,,,0,BHATTI KARA ,4912,56,50,10,25,,,,,
28-Jan-2020,AL NOOR BANGLE,RECEVIED,GOLDEN,320,,,,,0,MOON STAR (WHITE),4913,150,100,70,,,,,,
28-Jan-2020,AL NOOR BANGLE,RECEVIED,GOLDEN,200,,,,,0,GOLA (WHITE),4913,,,,200,,,,,
28-Jan-2020,AL SHAMS BANGLE,RECEVIED,GOLDEN,420,,,,,0,NAMAK PARA BACHA (WHITE),4914,,,,,,,,,
28-Jan-2020,AL SHAMS BANGLE,RECEVIED,GOLDEN,420,,,,,0,SADA BHAR BACHA (WHITE),4914,,,,,,,,,
28-Jan-2020,MILAP BANGLE,RECEVIED,GOLDEN,300,,,,,0,NAMAK PARA (WHITE),4915,,,,300,,,,,
28-Jan-2020,RAEES 10 NUMBER,RECEVIED,GOLDEN,30,,,,,0,NOOR KARA (WHITE),4916,15,10,5,,,,,,
28-Jan-2020,RAEES 10 NUMBER,RECEVIED,GOLDEN,30,,,,,0,JANOON KARA (WHITE),4916,15,10,5,,,,,,
28-Jan-2020,RAEES 10 NUMBER,RECEVIED,GOLDEN,30,,,,,0,BARFI KARA (WHITE),4916,15,10,5,,,,,,
28-Jan-2020,MILAN BANGLE,RECEVIED,GOLDEN,60,,,,,0,SURAIYA (BLACK),4907,30,20,10,,,,,,
28-Jan-2020,AL NOOR BANGLE,WASHING ,GOLDEN,,100,,,,0,NAGIN (WHITE),,100,,,,,,,,
28-Jan-2020,JALWA BANGLE,WASHING ,GOLDEN,,300,,,,0,NAGIN (WHITE),,100,200,,,,,,,
28-Jan-2020,MILAN BANGLE,WASHING ,GOLDEN,,600,,,,0,NAGIN (WHITE),,300,200,100,,,,,,
28-Jan-2020,AL SHADAB BANGLE,WASHING ,GOLDEN,,100,,,,0,NAGIN (WHITE),,,,100,,,,,,
28-Jan-2020,LAL QALANDAR,WASHING ,GOLDEN,,153,,,,0,NAGIN (WHITE),,,,,153,,,,,
28-Jan-2020,IRFA NAMAL ,WASHING ,GOLDEN,,50,,,,0,NAGIN (WHITE),,50,,,,,,,,
28-Jan-2020,LAL QALANDAR,WASHING ,GOLDEN,,200,,,,0,NAGIN (WHITE),,,,,,200,,,,
28-Jan-2020,SAJJAD BANGLE,WASHING ,GOLDEN,,45,,,,0,JUGNO (WHITE),,,,,,45,,,,
28-Jan-2020,SHERIYAR BANGLE,WASHING ,GOLDEN,,5,,,,0,TAJ MEHAL (WHITE),,,,,,5,,,,
28-Jan-2020,SARWAR BANGLE,WASHING ,GOLDEN,,225,,,,0,SADA BHAR (WHITE),,225,,,,,,,,
28-Jan-2020,JALWA BANGLE,WASHING ,GOLDEN,,500,,,,0,MOON STAR (WHITE),,300,200,,,,,,,
28-Jan-2020,JALWA BANGLE,WASHING ,GOLDEN,,200,,,,0,JUGNO (WHITE),,170,,30,,,,,,
28-Jan-2020,NADEEM ADNAN,WASHING ,GOLDEN,,200,,,,0,JUGNO (WHITE),,,,,200,,,,,
28-Jan-2020,HAMID HUSSAIN,WASHING ,GOLDEN,,200,,,,0,GOLA (GOLDEN),,,,,200,,,,,
28-Jan-2020,MAKKAH BANGLE,WASHING ,GOLDEN,,400,,,,0,MOON STAR (WHITE),,,250,150,,,,,,
28-Jan-2020,SAJJAD BANGLE,WASHING ,GOLDEN,,32,,,,0,BHATTI KARA ,,,,32,,,,,,
28-Jan-2020,AL SHAMS BANGLE,WASHING ,GOLDEN,,50,,,,0,NAGIN KARA (wHITE),,,,50,,,,,,
28-Jan-2020,SAJJAD BANGLE,WASHING ,GOLDEN,,140,,,,0,JUGNO (WHITE),,,70,70,,,,,,
28-Jan-2020,RAEES 10 NUMBER,WASHING ,GOLDEN,,75,,,,0,GOLA (WHITE),,,50,25,,,,,,
28-Jan-2020,MILAN BANGLE,WASHING ,GOLDEN,,250,,,,0,KAJAL (WHITE),,130,120,,,,,,,
28-Jan-2020,HINA NAEEM,WASHING ,GOLDEN,,50,,,,0,KIRAN (BLACK),,,50,,,,,,,
28-Jan-2020,HINA NAEEM,WASHING ,GOLDEN,,100,,,,0,SURAIYA (BLACK),,,50,50,,,,,,
28-Jan-2020,AL NOOR BANGLE,WASHING ,GOLDEN,,100,,,,0,NOOR (WHITE),,100,,,,,,,,
28-Jan-2020,REHAN FARHAN,SENT,GOLDEN,,,300,300,105,31500,GOLA (WHITE),6947,300,,,,,,,,
28-Jan-2020,REHAN FARHAN,SENT,GOLDEN,,,300,300,105,31500,NAMAK PARA (WHITE),6948,150,100,50,,,,,,
28-Jan-2020,MAHEEN BANGLE,SENT,GOLDEN,,,230,230,105,24150,NAGIN (WHITE),6949,130,100,,,,,,,
28-Jan-2020,IRFA NAMAL ,SENT,GOLDEN,,,150,150,105,15750,JUGNO (WHITE),6950,39,94,17,,,,,,
28-Jan-2020,IRFA NAMAL ,SENT,GOLDEN,,,220,220,105,23100,NAGIN (WHITE),6950,120,100,,,,,,,
28-Jan-2020,MILAN BANGLE,SENT,GOLDEN,,,276,276,105,28980,SADA BHAR (WHITE),6951,126,100,50,,,24 VIRUS,,,
28-Jan-2020,MILAN BANGLE,SENT,GOLDEN,,,70,70,105,7350,KANTA (WHITE),6951,,,70,,,,,,
28-Jan-2020,MILAN BANGLE,SENT,GOLDEN,,,120,120,105,12600,MEHRAN (WHITE),6951,40,40,40,,,,,,
28-Jan-2020,AFSAR BANGLE,SENT,GOLDEN,,,79,79,105,8295,GOLA (WHITE),6952,29,,,50,,,,,
28-Jan-2020,MAKKAH BANGLE,SENT,GOLDEN,,,400,400,105,42000,NAGIN (WHITE),6953,100,200,100,,,,,,
28-Jan-2020,SAFFAN BANGLE,SENT,GOLDEN,,,88,88,105,9240,SADA BHAR (WHITE),6954,,,,88,,12 VIRUS,,,
28-Jan-2020,SAFFAN BANGLE,SENT,GOLDEN,,,50,50,105,5250,NAMAK PARA BACHA (WHITE),6954,,,,,,,,,
28-Jan-2020,FAIZAN MEMONA,SENT,GOLDEN,,,300,300,105,31500,UJALA (WHITE),6955,150,100,50,,,,,,
28-Jan-2020,FAIZAN MEMONA,SENT,GOLDEN,,,197,197,105,20685,SAPNA (WHITE),6955,197,,,,,3 VIRUS,,,
28-Jan-2020,FAHAD JUNAID,SENT,GOLDEN,,,117,117,105,12285,KAJAL (WHITE),6956,117,,,,,3 VIRUS,,,
28-Jan-2020,AL NOOR BANGLE,SENT,GOLDEN,,,300,300,105,31500,MOON STAR (WHITE),6957,150,100,50,,,,,,
28-Jan-2020,MAKKAH BANGLE,SENT,GOLDEN,,,200,200,105,21000,NAGIN (WHITE),6958,200,,,,,,,,
28-Jan-2020,QAZI AKRAM,SENT,GOLDEN,,,150,150,105,15750,NAMAK PARA (WHITE),6959,50,50,50,,,,,,
28-Jan-2020,MILAN BANGLE,SENT,GOLDEN,,,150,150,105,15750,NAGIN (WHITE),6960,,100,50,,,,,,
28-Jan-2020,MILAN BANGLE,SENT,GOLDEN,,,100,100,105,10500,KANTA (WHITE),6960,,100,,,,,,,
28-Jan-2020,JALWA BANGLE,SENT,GOLDEN,,,100,100,105,10500,NAGIN (WHITE),6961,,,100,,,,,,
28-Jan-2020,FAHAD JUNAID,SENT,GOLDEN,,,460,460,105,48300,GOLA (WHITE),6962,300,,,160,,,,,
29-Jan-2020,MILAN BANGLE,RECEVIED,GOLDEN,247,,,,,0,SADA BHAR (WHITE),4918,120,80,47,,,,,,
29-Jan-2020,MILAN BANGLE,RECEVIED,GOLDEN,300,,,,,0,NAGIN (WHITE),4918,150,100,50,,,,,,
29-Jan-2020,LAL QALANDAR,RECEVIED,GOLDEN,600,,,,,0,JANOON (WHITE),4919,200,200,200,,,,,,
29-Jan-2020,MILAP BANGLE,RECEVIED,GOLDEN,200,,,,,0,JUGNO (WHITE),4920,,,,200,,,,,
29-Jan-2020,AL SHADAB BANGLE,RECEVIED,GOLDEN,142,,,,,0,NAMAK PARA (WHITE),4921,,,,142,,,,,
29-Jan-2020,SAJJAD BANGLE,RECEVIED,GOLDEN,158,,,,,0,JUGNO (WHITE),4922,,,,158,,,,,
29-Jan-2020,MAHEEN BANGLE,RECEVIED,GOLDEN,300,,,,,0,SADA BHAR (WHITE),4923,150,100,50,,,,,,
29-Jan-2020,MAHEEN BANGLE,RECEVIED,GOLDEN,70,,,,,0,NAGIN (WHITE),4923,,,70,,,,,,
29-Jan-2020,MILAP BANGLE,RECEVIED,GOLDEN,63,,,,,0,NAMAK PARA (WHITE),4960,,,,63,,,,,
29-Jan-2020,MILAP BANGLE,RECEVIED,GOLDEN,129,,,,,0,NOOR (WHITE),4960,,,,129,,,,,
29-Jan-2020,CANCEL,RECEVIED,GOLDEN,,,,,,,CANCEL,4924,,,,,,,,,
29-Jan-2020,REHAN FARHAN,RECEVIED,GOLDEN,108,,,,,0,NOOR (WHITE),4925,,,,108,,,,,
29-Jan-2020,RAEES 10 NUMBER,RECEVIED,GOLDEN,300,,,,,0,JANOON (WHITE),4926,150,100,50,,,,,,
29-Jan-2020,RAEES 10 NUMBER,RECEVIED,GOLDEN,6,,,,,0,MURRAI DABBY,4926,,,,,,,MIX,,
29-Jan-2020,HINA NAEEM,RECEVIED,GOLDEN,270,,,,,0,NAGIN (WHITE),4927,90,90,90,,,,,,
29-Jan-2020,HINA NAEEM,RECEVIED,GOLDEN,72,,,,,0,BHATTI KARA ,4927,,36,36,,,,,,
29-Jan-2020,AL SHAMS BANGLE,RECEVIED,GOLDEN,420,,,,,0,BALDAR K BACHA (WHITE),4928,,,,,,,,,
29-Jan-2020,AL SHAMS BANGLE,RECEVIED,GOLDEN,100,,,,,0,KAJAL (WHITE),4928,100,,,,,,,,
29-Jan-2020,HASAN ZAHEER,RECEVIED,GOLDEN,150,,,,,0,KIRAN (BLACK),4929,50,50,50,,,,,,
29-Jan-2020,HASAN ZAHEER,RECEVIED,GOLDEN,150,,,,,0,SURAIYA (BLACK),4929,50,50,50,,,,,,
29-Jan-2020,HAJI FARHAN,RECEVIED,GOLDEN,120,,,,,0,NAGIN (WHITE),4930,40,40,40,,,,,,
29-Jan-2020,HAJI FARHAN,RECEVIED,GOLDEN,36,,,,,0,BHATTI KARA ,4930,12,12,12,,,,,,
29-Jan-2020,HAJI FARHAN,RECEVIED,GOLDEN,27,,,,,0,BARFI BACHA (WHITE),4930,,,,,,,,,
29-Jan-2020,MAHEEN BANGLE,RECEVIED,GOLDEN,100,,,,,0,SADA BHAR (WHITE),4931,,,,100,,,,,
29-Jan-2020,AL NOOR BANGLE,RECEVIED,GOLDEN,100,,,,,0,NAGIN (WHITE),,,,100,,,,,,
29-Jan-2020,MAKKAH BANGLE,WASHING ,GOLDEN,,600,,,,0,NAGIN (WHITE),,300,200,100,,,,,,
29-Jan-2020,AL SHAMS BANGLE,WASHING ,GOLDEN,,300,,,,0,NAGIN (WHITE),,150,100,50,,,,,,
29-Jan-2020,NADEEM ADNAN,WASHING ,GOLDEN,,150,,,,0,MEHRAN (WHITE),,,,,150,,,,,
29-Jan-2020,MILAP BANGLE,WASHING ,GOLDEN,,200,,,,0,SADA BHAR (WHITE),,,,,200,,,,,
29-Jan-2020,NADEEM ADNAN,WASHING ,GOLDEN,,200,,,,0,NOOR (WHITE),,,,,200,,,,,
29-Jan-2020,MILAN BANGLE,WASHING ,GOLDEN,,30,,,,0,SURAIYA (GOLDEN),,,20,10,,,,,,
29-Jan-2020,MILAN BANGLE,WASHING ,GOLDEN,,250,,,,0,NAGIN (WHITE),,150,100,,,,,,,
29-Jan-2020,AL NOOR BANGLE,WASHING ,GOLDEN,,100,,,,0,MOON STAR (WHITE),,,100,,,,,,,
29-Jan-2020,AL SHAMS BANGLE,WASHING ,GOLDEN,,400,,,,0,JAAL PARI (WHITE),,300,100,,,,,,,
29-Jan-2020,LAL QALANDAR,WASHING ,GOLDEN,,400,,,,0,JANOON (WHITE),,,200,200,,,,,,
29-Jan-2020,AL SHADAB BANGLE,WASHING ,GOLDEN,,200,,,,0,NOOR (WHITE),,,,,200,,,,,
29-Jan-2020,SAJJAD BANGLE,WASHING ,GOLDEN,,190,,,,0,NAMAK PARA (WHITE),,,,,190,,,,,
29-Jan-2020,JALWA BANGLE,WASHING ,GOLDEN,,100,,,,0,MOON STAR (WHITE),,,,100,,,,,,
29-Jan-2020,HINA NAEEM,WASHING ,GOLDEN,,100,,,,0,KIRAN (BLACK),,50,,50,,,,,,
29-Jan-2020,FAIZAN MEMONA,WASHING ,GOLDEN,,322,,,,0,NOOR (WHITE),,322,,,,,,,,
29-Jan-2020,MAHEEN BANGLE,WASHING ,GOLDEN,,250,,,,0,SADA BHAR (WHITE),,150,100,,,,,,,
29-Jan-2020,RAEES 10 NUMBER,WASHING ,GOLDEN,,250,,,,0,JANOON (WHITE),,150,100,,,,,,,
29-Jan-2020,MILAN BANGLE,WASHING ,GOLDEN,,80,,,,0,SADA BHAR (WHITE),,,80,,,,,,,
29-Jan-2020,HINA NAEEM,WASHING ,GOLDEN,,50,,,,0,SURAIYA (GOLDEN),,50,,,,,,,,
29-Jan-2020,RAEES 10 NUMBER,WASHING ,GOLDEN,,75,,,,0,GOLA (WHITE),,75,,,,,,,,
30-Jan-2020,AL SHAMS BANGLE,RECEVIED,GOLDEN,800,,,,,0,JUGNO BACHA (WHITE),4917,,,,,,,,,
30-Jan-2020,AJWA BANGLE,RECEVIED,GOLDEN,700,,,,,0,GOLA (WHITE),4932,300,200,100,100,,,,,
30-Jan-2020,MILAN BANGLE,RECEVIED,GOLDEN,300,,,,,0,JUGNO (WHITE),4933,150,100,50,,,,,,
30-Jan-2020,MILAN BANGLE,RECEVIED,GOLDEN,300,,,,,0,TAJ MEHAL (WHITE),4933,123,107,70,,,,,,
30-Jan-2020,KASHIF BHAI AKBAR,RECEVIED,GOLDEN,300,,,,,0,JUGNO (WHITE),,150,100,50,,,,,,
30-Jan-2020,MILAP BANGLE,RECEVIED,GOLDEN,137,,,,,0,NAMAK PARA (WHITE),4934,,,,137,,,,,
30-Jan-2020,MILAP BANGLE,RECEVIED,GOLDEN,100,,,,,0,NAGIN (WHITE),4934,,,,100,,,,,
30-Jan-2020,REHAN FARHAN,RECEVIED,GOLDEN,92,,,,,0,NOOR (WHITE),4935,,,,92,,,,,
30-Jan-2020,LAL QALANDAR,RECEVIED,GOLDEN,171,,,,,0,JANOON (WHITE),4936,88,45,38,,,,,,
30-Jan-2020,SAFFAN BANGLE,RECEVIED,GOLDEN,250,,,,,0,NOOR (WHITE),4937,120,80,50,,,,,,
30-Jan-2020,SAFFAN BANGLE,RECEVIED,GOLDEN,100,,,,,0,NAGIN (WHITE),4937,,,,100,,,,,
30-Jan-2020,JALWA BANGLE,RECEVIED,GOLDEN,100,,,,,0,NAGIN (WHITE),4938,,,,100,,,,,
30-Jan-2020,JALWA BANGLE,RECEVIED,GOLDEN,200,,,,,0,NOOR (WHITE),4938,,,,200,,,,,
30-Jan-2020,JALWA BANGLE,RECEVIED,GOLDEN,100,,,,,0,SADA BHAR (WHITE),4938,,,,100,,,,,
30-Jan-2020,SAJJAD BANGLE,RECEVIED,GOLDEN,300,,,,,0,MOON STAR (WHITE),4939,150,100,50,,,,,,
30-Jan-2020,AJWA BANGLE,RECEVIED,GOLDEN,300,,,,,0,MOON STAR (WHITE),4932,150,100,50,,,,,,
30-Jan-2020,AL SHADAB BANGLE,RECEVIED,GOLDEN,200,,,,,0,NAMAK PARA (WHITE),4940,,,,200,,,,,
30-Jan-2020,AL SHADAB BANGLE,RECEVIED,GOLDEN,60,,,,,0,NOOR (WHITE),4940,,60,,,,,,,
30-Jan-2020,SAFFAN BANGLE,RECEVIED,GOLDEN,30,,,,,0,KAJAL BACHA (WHITE),4941,,,,,,,,,
30-Jan-2020,JALWA BANGLE,RECEVIED,GOLDEN,100,,,,,0,SHAMA (WHITE),4942,,,,100,,,,,
30-Jan-2020,JALWA BANGLE,RECEVIED,GOLDEN,100,,,,,0,JUGNO (WHITE),4942,,,,100,,,,,
30-Jan-2020,MILAN BANGLE,WASHING ,GOLDEN,,50,,,,0,NAGIN (WHITE),,,,50,,,,,,
30-Jan-2020,MAKKAH BANGLE,WASHING ,GOLDEN,,300,,,,0,NAGIN (WHITE),,300,,,,,,,,
30-Jan-2020,MILAN BANGLE,WASHING ,GOLDEN,,30,,,,0,SURAIYA (GOLDEN),,30,,,,,,,,
30-Jan-2020,MILAN BANGLE,WASHING ,GOLDEN,,120,,,,0,SADA BHAR (WHITE),,120,,,,,,,,
30-Jan-2020,LAL QALANDAR,WASHING ,GOLDEN,,200,,,,0,JANOON (WHITE),,200,,,,,,,,
30-Jan-2020,MILAN BANGLE,WASHING ,GOLDEN,,135,,,,0,NOOR (WHITE),,,,,135,,,,,
30-Jan-2020,MILAN BANGLE,WASHING ,GOLDEN,,65,,,,0,NAMAK PARA (WHITE),,,,,65,,,,,
30-Jan-2020,AL SHAMS BANGLE,WASHING ,GOLDEN,,100,,,,0,KAJAL (WHITE),,100,,,,,,,,
30-Jan-2020,AL NOOR BANGLE,WASHING ,GOLDEN,,150,,,,0,MOON STAR (WHITE),,150,,,,,,,,
30-Jan-2020,AJWA BANGLE,WASHING ,GOLDEN,,300,,,,0,GOLA (WHITE),,300,,,,,,,,
30-Jan-2020,MAKKAH BANGLE,SENT,GOLDEN,,,700,700,105,73500,MOON STAR (WHITE),6963,300,250,150,,,,,,
30-Jan-2020,MILAN BANGLE,SENT,GOLDEN,,,122,122,105,12810,KANTA (WHITE),6964,122,,,,,8 VIRUS,,,
30-Jan-2020,MILAP BANGLE,SENT,GOLDEN,,,150,150,105,15750,JUGNO (WHITE),6965,,100,50,,,,,,
30-Jan-2020,MILAP BANGLE,SENT,GOLDEN,,,64,64,105,6720,TAJ MEHAL (WHITE),6965,28,30,6,,,,,,
30-Jan-2020,MILAN BANGLE,SENT,GOLDEN,,,650,650,105,68250,NAGIN (WHITE),6966,300,200,150,,,,,,
30-Jan-2020,MILAN BANGLE,SENT,GOLDEN,,,135,135,105,14175,NAMAK PARA (WHITE),6967,,,,135,,,,,
30-Jan-2020,MILAN BANGLE,SENT,GOLDEN,,,209,209,105,21945,NAGIN (WHITE),6967,150,59,,,,,,,
30-Jan-2020,MILAN BANGLE,SENT,GOLDEN,,,69,69,105,7245,FANOOSE (WHITE),6967,46,,23,,,,,,
30-Jan-2020,MILAN BANGLE,SENT,GOLDEN,,,65,65,105,6825,NOOR (WHITE),6967,,,,65,,,,,
30-Jan-2020,JALWA BANGLE,SENT,GOLDEN,,,600,600,105,63000,MOON STAR (WHITE),6968,300,200,100,,,,,,
30-Jan-2020,AL SHAMS BANGLE,SENT,GOLDEN,,,300,300,150,45000,NAGIN KARA (wHITE),6969,,,,,,,,,
30-Jan-2020,LAL QALANDAR,SENT,GOLDEN,,,380,380,105,39900,JANOON (WHITE),6970,200,180,,,,,,,
30-Jan-2020,LAL QALANDAR,SENT,GOLDEN,,,200,200,105,21000,NAGIN (WHITE),6970,,,,,200,,,,
30-Jan-2020,AL NOOR BANGLE,SENT,GOLDEN,,,300,300,105,31500,GOLA (WHITE),6971,,200,100,,,,,,
30-Jan-2020,HAMID HUSSAIN,SENT,GOLDEN,,,176,176,105,18480,GOLA (GOLDEN),6972,,,,176,,24 VIRUS,,,
30-Jan-2020,SARWAR BANGLE,SENT,GOLDEN,,,225,225,105,23625,SADA BHAR (WHITE),6973,225,,,,,,,,
30-Jan-2020,LAL QALANDAR,SENT,GOLDEN,,,147,147,105,15435,NAGIN (WHITE),6974,,,,,,6 VIRUS,,,
30-Jan-2020,CANCEL,SENT,GOLDEN,,,,,,0,CANCEL,6975,,,,,,,,,
30-Jan-2020,RAEES 10 NUMBER,SENT,GOLDEN,,,150,150,105,15750,GOLA (WHITE),6976,75,50,25,,,,,,
30-Jan-2020,AL SHAMS BANGLE,SENT,GOLDEN,,,197,197,105,20685,NAGIN (WHITE),6977,,,,197,,3 VIRUS,,,
30-Jan-2020,JALWA BANGLE,SENT,GOLDEN,,,300,300,105,31500,NAGIN (WHITE),6978,100,200,,,,,,,
30-Jan-2020,JALWA BANGLE,SENT,GOLDEN,,,181,181,105,19005,JUGNO (WHITE),6978,,,,181,,19 VIRUS,,,
30-Jan-2020,SAJJAD BANGLE,SENT,GOLDEN,,,40,44,180,7200,BHATTI KARA ,6979,,,,,,,,,
30-Jan-2020,IRFA NAMAL ,SENT,GOLDEN,,,53,53,150,7950,NAGIN KARA (wHITE),6980,,,,,,47 VIRUS,,,
1-Feb-2020,MILAP BANGLE,RECEVIED,GOLDEN,150,,,,,0,JUGNO (WHITE),4943,,,,150,,,,,
1-Feb-2020,AL SHADAB BANGLE,RECEVIED,GOLDEN,150,,,,,0,NAMAK PARA (WHITE),4944,,,,150,,,,,
1-Feb-2020,MILAN BANGLE,RECEVIED,GOLDEN,300,,,,,0,JUGNO (WHITE),4945,150,100,50,,,,,,
1-Feb-2020,MILAN BANGLE,RECEVIED,GOLDEN,300,,,,,0,KANTA (WHITE),4945,150,100,50,,,,,,
1-Feb-2020,SAJJAD BANGLE,RECEVIED,GOLDEN,127,,,,,0,NAGIN (WHITE),4946,,,,127,,,,,
1-Feb-2020,SAJJAD BANGLE,RECEVIED,GOLDEN,80,,,,,0,JUGNO (WHITE),4946,,,,80,,,,,
1-Feb-2020,SAJJAD BANGLE,RECEVIED,GOLDEN,95,,,,,0,NAMAK PARA (WHITE),4946,,,,95,,,,,
1-Feb-2020,SHAHID HIRA,RECEVIED,GOLDEN,200,,,,,0,SADA BHAR BACHA (WHITE),4947,,,,,,,,,
1-Feb-2020,SHAHID HIRA,RECEVIED,GOLDEN,200,,,,,0,BARFI BACHA (WHITE),4947,,,,,,,,,
1-Feb-2020,FAIZAN MEMONA,RECEVIED,GOLDEN,400,,,,,0,NOOR (WHITE),4948,250,150,,,,,,,
1-Feb-2020,JALWA BANGLE,RECEVIED,GOLDEN,100,,,,,0,SADA BHAR (WHITE),4949,,,,100,,,,,
1-Feb-2020,JALWA BANGLE,RECEVIED,GOLDEN,100,,,,,0,NAGIN (WHITE),4949,,,100,,,,,,
1-Feb-2020,SHAHID HIRA,RECEVIED,GOLDEN,200,,,,,0,JUGNO BACHA (WHITE),4947,,,,,,,,,
1-Feb-2020,QAZI AKRAM,WASHING ,GOLDEN,,600,,,,0,NAGIN (WHITE),,300,200,100,,,,,,
1-Feb-2020,AJWA BANGLE,WASHING ,GOLDEN,,300,,,,0,GOLA (WHITE),,,200,100,,,,,,
1-Feb-2020,AL SHAMS BANGLE,WASHING ,GOLDEN,,250,,,,0,GOLA (WHITE),,,,,250,,,,,
1-Feb-2020,FAIZAN MEMONA,WASHING ,GOLDEN,,170,,,,0,JUGNO (BLACK),,,,,170,,,,,
1-Feb-2020,AL NOOR BANGLE,WASHING ,GOLDEN,,70,,,,0,MOON STAR (WHITE),,,,70,,,,,,
1-Feb-2020,AJWA BANGLE,WASHING ,GOLDEN,,150,,,,0,MOON STAR (WHITE),,150,,,,,,,,
1-Feb-2020,MILAN BANGLE,WASHING ,GOLDEN,,150,,,,0,JUGNO (WHITE),,150,,,,,,,,
1-Feb-2020,LAL QALANDAR,WASHING ,GOLDEN,,88,,,,0,JANOON (WHITE),,88,,,,,,,,
1-Feb-2020,MILAN BANGLE,WASHING ,GOLDEN,,193,,,,0,TAJ MEHAL (WHITE),,123,,70,,,,,,
1-Feb-2020,MAKKAH BANGLE,WASHING ,GOLDEN,,300,,,,0,NAGIN (WHITE),,,200,100,,,,,,
